index,name,code,post,address,call,longitude,latitude,Middle,Major
5354,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5355,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5356,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5357,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5358,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5359,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5360,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5361,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5362,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5363,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5364,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5365,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5366,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5367,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,소아치과,치과
5368,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5369,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5370,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5371,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5372,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5373,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5374,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5375,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5376,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5377,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5378,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5379,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5380,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5381,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5382,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5383,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5384,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5385,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5386,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5387,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치주과,치과
5388,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5389,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5390,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5391,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5392,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5393,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5394,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5395,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5396,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5397,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5398,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5399,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5400,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5401,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5402,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5403,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5404,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5405,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,치과보존과,치과
5406,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5407,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5408,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5409,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5410,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5411,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5412,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5413,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5414,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5415,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5416,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5417,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5418,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5419,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5420,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5421,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강내과,치과
5422,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5423,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5424,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5425,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5426,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5427,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5428,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5429,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5430,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5431,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5432,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5433,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5434,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5435,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5436,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5437,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,영상치의학과,치과
5438,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5439,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5440,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5441,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5442,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5443,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5444,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5445,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5446,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5447,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5448,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5449,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,구강병리과,치과
5450,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5451,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5452,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5453,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5454,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5455,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5456,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5457,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5458,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5459,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5460,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5461,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5462,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5463,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5464,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5465,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5466,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5467,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5468,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,예방치과,치과
5469,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5470,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5471,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5472,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5473,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5474,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5475,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5476,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5477,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5478,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5479,굿모닝치과의원,치과의원,2006,"서울특별시 중랑구 동일로 909, 2층 (묵동)",02-948-2875,127.0772649,37.6115075,통합치의학과,치과
5480,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5481,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5482,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5483,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5484,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5485,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5486,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5487,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과,치과
5488,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강악안면외과,치과
5489,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강악안면외과,치과
5490,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강악안면외과,치과
5491,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강악안면외과,치과
5492,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보철과,치과
5493,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보철과,치과
5494,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보철과,치과
5495,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과교정과,치과
5496,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과교정과,치과
5497,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,소아치과,치과
5498,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,소아치과,치과
5499,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치주과,치과
5500,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치주과,치과
5501,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보존과,치과
5502,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보존과,치과
5503,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,치과보존과,치과
5504,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강내과,치과
5505,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강내과,치과
5506,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강내과,치과
5507,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,영상치의학과,치과
5508,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,영상치의학과,치과
5509,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강병리과,치과
5510,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,구강병리과,치과
5511,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,예방치과,치과
5512,권치과의원,치과의원,2244,"서울특별시 중랑구 면목로 259, 2층 (면목동)",02-2208-3693,127.0856731,37.5759648,예방치과,치과
5513,그린비치과의원,치과의원,2133,"서울특별시 중랑구 동일로101길 63, 207호 (면목동, 한신아파트상가)",02-436-8275,127.0763246,37.5885476,치과,치과
5514,글로리치과교정과치과의원,치과의원,2072,"서울특별시 중랑구 망우로 421, 5층 (망우동)",02-6325-2828,127.0988924,37.5997945,치과교정과,치과
5515,금란치과의원,치과의원,2177,"서울특별시 중랑구 망우로 460, (망우동)",02-492-2875,127.1031463,37.6001145,치과,치과
5516,김경환치과의원,치과의원,2015,"서울특별시 중랑구 동일로143길 29, (중화동)",02-949-3603,127.0768704,37.6050557,치과,치과
5517,김세일치과의원,치과의원,2103,"서울특별시 중랑구 동일로129길 1, 3층 (중화동)",02-433-5733,127.0795427,37.5993838,치과,치과
5518,김정환치과의원,치과의원,2146,"서울특별시 중랑구 면목로 415, 3층 (면목동)",02-435-7809,127.0871158,37.5890275,치과,치과
5519,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,구강악안면외과,치과
5520,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,치과보철과,치과
5521,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,소아치과,치과
5522,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,치주과,치과
5523,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,치과보존과,치과
5524,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,구강내과,치과
5525,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,영상치의학과,치과
5526,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,구강병리과,치과
5527,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,예방치과,치과
5528,김종현치과의원,치과의원,2207,"서울특별시 중랑구 용마산로 381, 2층 (면목동, 명진빌딩)",02-437-2275,127.0945932,37.5858469,통합치의학과,치과
5529,김현규치과의원,치과의원,2249,"서울특별시 중랑구 면목로 318, 2층 (면목동)",02-491-1403,127.0884743,37.580234,치과,치과
5530,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과,치과
5531,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과,치과
5532,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과,치과
5533,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과,치과
5534,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,구강악안면외과,치과
5535,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과보철과,치과
5536,나비드치과의원,치과의원,2239,"서울특별시 중랑구 면목로 289, 농협 (면목동)",02-2207-6542,127.0860707,37.5787362,치과교정과,치과
